9838709,9968364,4217,1475950,11444314,14.81
9838710,9831553,3957,1384950,11216503,14.09
9838711,9980171,3634,1271900,11252071,12.74
9838712,9983338,3386,1185100,11168438,11.87
9838713,9987385,3872,1355200,11342585,13.57
9838715,9982690,3444,1205400,11188090,12.07
9838716,9973353,3921,1372350,11345703,13.76
9838717,9969450,3522,1232700,11202150,12.36
9838718,9974857,4480,1568000,11542857,15.72
9838719,9981858,6191,2166850,12148708,21.71
9838720,7640915,2715,950250,8591165,12.44
9838721,9995170,4865,1702750,11697920,17.04
9838723,9978505,5527,1934450,11912955,19.39
9838724,9988683,2911,1018850,11007533,10.20
9838725,9994291,1750,612500,10606791,6.13
9838726,9960727,3282,1148700,11109427,11.53
9838727,9989326,5061,1771350,11760676,17.73
9838728,9991113,1979,692650,10683763,6.93
9838729,9977017,2091,731850,10708867,7.34
9838730,9967382,1362,476700,10444082,4.78
9838731,9984064,2642,924700,10908764,9.26
9838732,9990760,2953,1033550,11024310,10.35
9838733,9980124,4550,1592500,11572624,15.96
9838734,9998750,3684,1289400,11288150,12.90
9838736,9971469,4650,1627500,11598969,16.32
9838737,9993924,4110,1438500,11432424,14.39
9838738,9995501,4204,1471400,11466901,14.72
9838739,7479229,3378,1182300,8661529,15.81
9838740,9988578,3573,1250550,11239128,12.52
9838741,9979418,4555,1594250,11573668,15.98
9838742,9970055,4440,1554000,11524055,15.59
9838743,9982181,3427,1199450,11181631,12.02
9838744,9996080,2585,904750,10900830,9.05
9838745,9976552,3863,1352050,11328602,13.55
9838746,9989494,3743,1310050,11299544,13.11
9838747,9982389,4373,1530550,11512939,15.33
9838748,9982787,4896,1713600,11696387,17.17
9838749,9979785,3036,1062600,11042385,10.65
9838750,9988399,7218,2526300,12514699,25.29
9838751,9977530,2380,833000,10810530,8.35
9838752,9967143,4215,1475250,11442393,14.80
9838754,9994071,3426,1199100,11193171,12.00
9838755,9986867,3817,1335950,11322817,13.38
9838756,9993838,3800,1330000,11323838,13.31
9838757,9975157,2518,881300,10856457,8.83
9838758,9974611,3520,1232000,11206611,12.35
9838759,9988570,4299,1504650,11493220,15.06
9838760,9969376,5373,1880550,11849926,18.86
9838761,9994933,3379,1182650,11177583,11.83
9838762,9958450,5108,1787800,11746250,17.95
9838763,9991655,5132,1796200,11787855,17.98
9838764,9980687,2941,1029350,11010037,10.31
9838765,9988180,4856,1699600,11687780,17.02
9838766,9968867,4388,1535800,11504667,15.41
9838767,9734893,4790,1676500,11411393,17.22
9838768,9961443,3409,1193150,11154593,11.98
9838769,9959703,5224,1828400,11788103,18.36
9838770,9674721,3532,1236200,10910921,12.78
9838771,9972848,1638,573300,10546148,5.75
9838772,9994054,3260,1141000,11135054,11.42
9838773,9985778,3508,1227800,11213578,12.30
9838774,9985493,3148,1101800,11087293,11.03
9838775,9981081,3869,1354150,11335231,13.57
9838776,9972943,4951,1732850,11705793,17.38
9838777,9975321,2283,799050,10774371,8.01
9838778,9987331,5197,1818950,11806281,18.21
9838779,9077401,4992,1747200,10824601,19.25
9838780,9571370,5233,1831550,11402920,19.14
9838781,9988954,3157,1104950,11093904,11.06
9838782,9980465,2387,835450,10815915,8.37
9838783,9996457,5830,2040500,12036957,20.41
9838784,9987048,3281,1148350,11135398,11.50
9838785,9988563,4910,1718500,11707063,17.20
9838786,9993216,3404,1191400,11184616,11.92
9838787,9988728,3399,1189650,11178378,11.91
9838788,9975991,3481,1218350,11194341,12.21
9838789,9979005,4228,1479800,11458805,14.83
9838790,419339,142,49700,469039,11.85
9838791,9987183,4641,1624350,11611533,16.26
9838792,9980243,7327,2564450,12544693,25.70
9838793,9971999,3411,1193850,11165849,11.97
9838794,9982016,5109,1788150,11770166,17.91
9838795,9996836,6347,2221450,12218286,22.22
9838796,9996411,3626,1269100,11265511,12.70
9838797,9977164,5507,1927450,11904614,19.32
9838798,9529167,2420,847000,10376167,8.89
9838799,9982291,3394,1187900,11170191,11.90
9838800,9989074,3712,1299200,11288274,13.01
9838801,9982417,5268,1843800,11826217,18.47
9838802,9983468,4920,1722000,11705468,17.25
9838804,9982996,5932,2076200,12059196,20.80
9838805,9967604,2661,931350,10898954,9.34
9838806,9955098,4566,1598100,11553198,16.05
9838807,9971963,2377,831950,10803913,8.34
9838809,9937245,4748,1661800,11599045,16.72
9838810,9970976,3296,1153600,11124576,11.57
9838811,9964510,2794,977900,10942410,9.81
9838812,9961431,5914,2069900,12031331,20.78
9838814,9953889,3791,1326850,11280739,13.33
9838815,9955199,2036,712600,10667799,7.16
9838816,9949884,5430,1900500,11850384,19.10
9838817,9963513,5427,1899450,11862963,19.06
9838818,9953786,2377,831950,10785736,8.36
9838819,9941069,4062,1421700,11362769,14.30
9838820,9944620,5201,1820350,11764970,18.30
9838821,9939438,4289,1501150,11440588,15.10
9838822,3823455,2180,763000,4586455,19.96
9838823,9915182,3585,1254750,11169932,12.65
9838824,9943887,4527,1584450,11528337,15.93
9838825,9950501,5093,1782550,11733051,17.91
9838827,9970481,3692,1292200,11262681,12.96
9838828,9973301,4338,1518300,11491601,15.22
9838829,9446888,3912,1369200,10816088,14.49
9838830,9979292,4497,1573950,11553242,15.77
9838831,8889614,2728,954800,9844414,10.74
9838832,9578547,4159,1455650,11034197,15.20
9838833,2020511,1167,408450,2428961,20.22
9838834,9981011,5037,1762950,11743961,17.66
9838835,9978756,4353,1523550,11502306,15.27
9838836,9989042,4703,1646050,11635092,16.48
9838837,9990028,3259,1140650,11130678,11.42
9838838,9955122,4235,1482250,11437372,14.89
9838839,9989845,2494,872900,10862745,8.74
9838840,9944497,3430,1200500,11144997,12.07
9838841,9977380,4723,1653050,11630430,16.57
9838842,9964315,2811,983850,10948165,9.87
9838843,9978422,3773,1320550,11298972,13.23
9838844,9987397,4201,1470350,11457747,14.72
9838845,9996957,3075,1076250,11073207,10.77
9838846,9982558,2878,1007300,10989858,10.09
9838847,9993556,4856,1699600,11693156,17.01
9838848,9980534,6705,2346750,12327284,23.51
9838849,9976831,4391,1536850,11513681,15.40
9838850,9986147,3223,1128050,11114197,11.30
9838851,9982238,3704,1296400,11278638,12.99
9838852,9979885,3458,1210300,11190185,12.13
9838853,9983844,4305,1506750,11490594,15.09
9838854,9918728,3678,1287300,11206028,12.98
9838855,9965883,3768,1318800,11284683,13.23
9838856,9981427,5865,2052750,12034177,20.57
9838857,9989210,5433,1901550,11890760,19.04
9838858,9990115,2957,1034950,11025065,10.36
9838859,9998140,4556,1594600,11592740,15.95
9838860,9984310,3630,1270500,11254810,12.72
9838861,9983947,3757,1314950,11298897,13.17
9838862,7959939,5186,1815100,9775039,22.80
9838863,9419327,3629,1270150,10689477,13.48
9838864,9979293,3020,1057000,11036293,10.59
9838865,9961625,4047,1416450,11378075,14.22
9838866,9956053,5009,1753150,11709203,17.61
9838867,9958307,817,285950,10244257,2.87
9838868,9982165,4080,1428000,11410165,14.31
9838869,9971589,3790,1326500,11298089,13.30
9838870,9905761,6735,2357250,12263011,23.80
9838871,8185089,2965,1037750,9222839,12.68
9838872,9985768,3906,1367100,11352868,13.69
9838873,9992540,3182,1113700,11106240,11.15
9838874,9788486,4108,1437800,11226286,14.69
9838875,9983067,3255,1139250,11122317,11.41
9838876,9992449,4714,1649900,11642349,16.51
9838878,9969070,5343,1870050,11839120,18.76
9838879,9961422,4521,1582350,11543772,15.88
9838880,9976545,2036,712600,10689145,7.14
9838881,9984996,2663,932050,10917046,9.33
9838882,9995067,5521,1932350,11927417,19.33
9838883,9988556,2800,980000,10968556,9.81
9838884,9985015,4664,1632400,11617415,16.35
9838885,9967568,4363,1527050,11494618,15.32
9838886,1612775,589,206150,1818925,12.78
9838887,9975033,4812,1684200,11659233,16.88
9838888,1613767,735,257250,1871017,15.94
9838889,9969226,4289,1501150,11470376,15.06
9838890,9977083,4926,1724100,11701183,17.28
9838891,9980292,3890,1361500,11341792,13.64
9838892,9997971,920,322000,10319971,3.22
9838893,9972957,2607,912450,10885407,9.15
9838894,9968215,4451,1557850,11526065,15.63
9838895,9980355,2578,902300,10882655,9.04
9838896,9990449,1572,550200,10540649,5.51
9838897,9995213,2808,982800,10978013,9.83
9838898,9970671,4550,1592500,11563171,15.97
9838899,9974254,6490,2271500,12245754,22.77
9838900,4507008,1278,447300,4954308,9.92
9838901,9971496,2932,1026200,10997696,10.29
9838902,9975519,3101,1085350,11060869,10.88
9838903,9971473,4534,1586900,11558373,15.91
9838904,9987023,3580,1253000,11240023,12.55
9838905,9986696,3564,1247400,11234096,12.49
9838906,9986814,5580,1953000,11939814,19.56
9838907,7043168,3616,1265600,8308768,17.97
9838908,5445159,1871,654850,6100009,12.03
9838909,9990174,4024,1408400,11398574,14.10
9838910,9991149,5003,1751050,11742199,17.53
9838911,9989214,3808,1332800,11322014,13.34
9838912,9985308,5615,1965250,11950558,19.68
9838913,9983801,4839,1693650,11677451,16.96
9838914,9595343,4582,1603700,11199043,16.71
9838915,9997648,4255,1489250,11486898,14.90
9838916,9344150,4276,1496600,10840750,16.02
9838917,9474360,4741,1659350,11133710,17.51
9838918,9987026,5000,1750000,11737026,17.52
9838919,9981814,1651,577850,10559664,5.79
9838921,9958990,5287,1850450,11809440,18.58
9838922,9971224,5263,1842050,11813274,18.47
9838923,9995415,4256,1489600,11485015,14.90
9838924,9988875,4665,1632750,11621625,16.35
9838925,156985,68,23800,180785,15.16
9838926,9969627,4434,1551900,11521527,15.57
9838927,9979113,2993,1047550,11026663,10.50
9838928,9597395,4010,1403500,11000895,14.62
9838929,9959731,332,116200,10075931,1.17
9838930,9955603,5926,2074100,12029703,20.83
9838931,9957470,4988,1745800,11703270,17.53
9838932,9957918,3967,1388450,11346368,13.94
9838933,9960110,3169,1109150,11069260,11.14
9838934,9940631,5355,1874250,11814881,18.85
9838935,9939415,3905,1366750,11306165,13.75
9838936,9947830,4529,1585150,11532980,15.93
9838937,9958965,4233,1481550,11440515,14.88
9838938,9947364,4169,1459150,11406514,14.67
9838939,4625456,2174,760900,5386356,16.45
9838940,3615260,2595,908250,4523510,25.12
9838941,779938,967,338450,1118388,43.39
9838942,9953094,3633,1271550,11224644,12.78
9838943,1852886,1538,538300,2391186,29.05
9838944,9969000,3941,1379350,11348350,13.84
9838945,9966862,4021,1407350,11374212,14.12
9838946,9989091,5506,1927100,11916191,19.29
9838947,9989946,4350,1522500,11512446,15.24
9838948,9981167,2802,980700,10961867,9.83
9838949,2399234,1264,442400,2841634,18.44
9838950,9959026,3074,1075900,11034926,10.80
9838951,9978392,5015,1755250,11733642,17.59
9838952,9988148,5173,1810550,11798698,18.13
9838953,9914374,3022,1057700,10972074,10.67
9838954,9973515,4355,1524250,11497765,15.28
9838955,9956201,4643,1625050,11581251,16.32
9838956,9963439,3919,1371650,11335089,13.77
9838957,9978924,4631,1620850,11599774,16.24
9838958,9973277,4590,1606500,11579777,16.11
9838959,9987859,2962,1036700,11024559,10.38
9838960,9970442,2156,754600,10725042,7.57
9838961,9905744,5355,1874250,11779994,18.92
9838962,9987946,2631,920850,10908796,9.22
9838963,9994171,3639,1273650,11267821,12.74
9838964,9994352,3617,1265950,11260302,12.67
9838965,9976112,3628,1269800,11245912,12.73
9838966,9985809,3872,1355200,11341009,13.57
9838967,9977897,3369,1179150,11157047,11.82
9838968,9970675,6793,2377550,12348225,23.85
9838969,9972599,3524,1233400,11205999,12.37
9838970,9963507,3091,1081850,11045357,10.86
9838971,9960497,3497,1223950,11184447,12.29
9838973,9948354,2072,725200,10673554,7.29
9838974,9952401,5509,1928150,11880551,19.37
9838975,9709198,3122,1092700,10801898,11.25
9838976,9826842,3082,1078700,10905542,10.98
9838977,9957593,3531,1235850,11193443,12.41
9838978,9976119,5621,1967350,11943469,19.72
9838979,9981953,3389,1186150,11168103,11.88
9838980,8982732,3276,1146600,10129332,12.76
9838981,9991129,4815,1685250,11676379,16.87
9838982,9975606,2672,935200,10910806,9.37
9838983,910244,1217,425950,1336194,46.80
9838984,9989154,3868,1353800,11342954,13.55
9838985,6306402,2277,796950,7103352,12.64
9838986,9641765,3656,1279600,10921365,13.27
9838987,9967916,3136,1097600,11065516,11.01
9838988,8975523,2499,874650,9850173,9.74
9838989,9973692,3168,1108800,11082492,11.12
9838990,730834,443,155050,885884,21.22
9838991,9981959,4374,1530900,11512859,15.34
9838992,9972477,2139,748650,10721127,7.51
9838993,9989692,3800,1330000,11319692,13.31
9838994,9995344,2832,991200,10986544,9.92
9838995,9993893,4232,1481200,11475093,14.82
9838996,9998318,4237,1482950,11481268,14.83
9838997,9969834,2196,768600,10738434,7.71
9838998,5225501,2900,1015000,6240501,19.42
9838999,9993026,2826,989100,10982126,9.90
9839000,9976725,4354,1523900,11500625,15.27
9839001,9976676,3817,1335950,11312626,13.39
9839002,4189986,3100,1085000,5274986,25.90
9839003,9980796,3141,1099350,11080146,11.01
9839004,9901254,4069,1424150,11325404,14.38
9839005,9993527,3475,1216250,11209777,12.17
9839006,9994272,5228,1829800,11824072,18.31
9839007,9988025,3405,1191750,11179775,11.93
9839008,1093115,663,232050,1325165,21.23
9839010,9983659,2678,937300,10920959,9.39
9839011,9985506,3298,1154300,11139806,11.56
9839012,1148544,486,170100,1318644,14.81
9839013,3513368,1743,610050,4123418,17.36
9839014,9970639,5301,1855350,11825989,18.61
9839015,9752224,3367,1178450,10930674,12.08
9839016,9988167,4645,1625750,11613917,16.28
9839017,9983344,5389,1886150,11869494,18.89
9839018,9983314,4435,1552250,11535564,15.55
9839019,401241,68,23800,425041,5.93
9839020,9954204,4255,1489250,11443454,14.96
9839021,9949748,3088,1080800,11030548,10.86
9839022,9954277,2882,1008700,10962977,10.13
9839023,9960302,2338,818300,10778602,8.22
9839024,9971625,4027,1409450,11381075,14.13
9839025,9967005,3695,1293250,11260255,12.98
9839026,3779221,2023,708050,4487271,18.74
9839027,9957415,3868,1353800,11311215,13.60
9839028,9916642,2055,719250,10635892,7.25
9839030,9950327,4469,1564150,11514477,15.72
9839031,9958364,2372,830200,10788564,8.34
9839032,9953564,3964,1387400,11340964,13.94
9839033,9969752,2835,992250,10962002,9.95
9839034,9967235,2488,870800,10838035,8.74
9839035,9982211,3210,1123500,11105711,11.26
9839036,9703361,711,248850,9952211,2.56
9839038,283790,151,52850,336640,18.62
9839039,9948258,2301,805350,10753608,8.10
9839040,9951669,4058,1420300,11371969,14.27
9839041,9966207,3527,1234450,11200657,12.39
9839042,9965800,4576,1601600,11567400,16.07
9839043,9975209,3257,1139950,11115159,11.43
9839044,9977493,3231,1130850,11108343,11.33
9839045,9978372,3004,1051400,11029772,10.54
9839046,9985087,3977,1391950,11377037,13.94
9839047,9982395,2610,913500,10895895,9.15
9839048,9988648,3906,1367100,11355748,13.69
9839049,7954163,2916,1020600,8974763,12.83
9839050,9977574,2318,811300,10788874,8.13
9839051,9960255,3606,1262100,11222355,12.67
9839052,9979609,4541,1589350,11568959,15.93
9839053,9981630,3468,1213800,11195430,12.16
9839054,9975522,3352,1173200,11148722,11.76
9839055,5261899,1057,369950,5631849,7.03
9839056,2706680,893,312550,3019230,11.55
9839057,9969697,3743,1310050,11279747,13.14
9839058,9974310,5075,1776250,11750560,17.81
9839059,9990060,3549,1242150,11232210,12.43
9839060,9987587,4360,1526000,11513587,15.28
9839061,9996331,4848,1696800,11693131,16.97
9839062,9982091,2194,767900,10749991,7.69
9839063,9866685,3760,1316000,11182685,13.34
9839064,9987410,4584,1604400,11591810,16.06
9839065,4815308,1761,616350,5431658,12.80
9839066,9972936,3009,1053150,11026086,10.56
9839067,1032375,588,205800,1238175,19.93
9839068,9980531,2227,779450,10759981,7.81
9839069,9995255,3968,1388800,11384055,13.89
9839071,9997720,2791,976850,10974570,9.77
9839072,67506,48,16800,84306,24.89
9839073,1496848,1430,500500,1997348,33.44
9839074,9955359,5246,1836100,11791459,18.44
9839075,9967320,1955,684250,10651570,6.86
9839076,9963498,2642,924700,10888198,9.28
9839077,9964716,3096,1083600,11048316,10.87
9839078,9977133,2093,732550,10709683,7.34
9839079,8972308,1545,540750,9513058,6.03
9839080,9979701,3981,1393350,11373051,13.96
9839081,9987742,1566,548100,10535842,5.49
9839082,9991395,3083,1079050,11070445,10.80
9839083,2419844,1577,551950,2971794,22.81
9839084,5937599,1190,416500,6354099,7.01
9839085,1283313,531,185850,1469163,14.48
9839086,447604,254,88900,536504,19.86
9839087,9969655,3321,1162350,11132005,11.66
9839088,5027221,1699,594650,5621871,11.83
9839089,9973874,6614,2314900,12288774,23.21
9839090,9979257,3181,1113350,11092607,11.16
9839091,9986868,1404,491400,10478268,4.92
9839092,159603,42,14700,174303,9.21
9839094,9929220,6194,2167900,12097120,21.83
9839095,1220078,546,191100,1411178,15.66
9839096,9887086,4849,1697150,11584236,17.17
9839097,9970943,2051,717850,10688793,7.20
9839098,426220,279,97650,523870,22.91
9839099,493601,251,87850,581451,17.80
9839100,1859870,997,348950,2208820,18.76
9839101,9838149,3718,1301300,11139449,13.23
9839103,9941271,4018,1406300,11347571,14.15
9839104,4005674,2774,970900,4976574,24.24
9839105,9945705,3033,1061550,11007255,10.67
9839106,1587736,720,252000,1839736,15.87
9839107,7839268,1725,603750,8443018,7.70
9839108,9940802,4676,1636600,11577402,16.46
9839109,9943212,4793,1677550,11620762,16.87
9839110,9948660,2439,853650,10802310,8.58
9839111,9956833,5150,1802500,11759333,18.10
9839112,9973853,3224,1128400,11102253,11.31
9839113,9980101,4394,1537900,11518001,15.41
9839114,9989074,3974,1390900,11379974,13.92
9839115,7984561,1834,641900,8626461,8.04
9839116,9994156,4355,1524250,11518406,15.25
9839117,9970078,3750,1312500,11282578,13.16
9839118,8720336,882,308700,9029036,3.54
9839119,9989077,1077,376950,10366027,3.77
9839120,9956970,2509,878150,10835120,8.82
9839121,9974081,2515,880250,10854331,8.83
9839122,9974318,983,344050,10318368,3.45
9839123,9982375,1754,613900,10596275,6.15
9839124,9974370,3497,1223950,11198320,12.27
9839125,9979396,4949,1732150,11711546,17.36
9839126,9976037,3388,1185800,11161837,11.89
9839128,9972671,4094,1432900,11405571,14.37
9839129,1419902,502,175700,1595602,12.37
9839130,9966879,3583,1254050,11220929,12.58
9839131,9970264,3934,1376900,11347164,13.81
9839132,8684771,3090,1081500,9766271,12.45
9839133,4830535,3766,1318100,6148635,27.29
9839134,9976979,3996,1398600,11375579,14.02
9839135,9970303,4055,1419250,11389553,14.23
9839136,9985623,3115,1090250,11075873,10.92
9839137,9996264,4242,1484700,11480964,14.85
9839138,9223899,3526,1234100,10457999,13.38
9839139,9278033,5083,1779050,11057083,19.17
9839140,9082611,2378,832300,9914911,9.16
9839141,9977946,2799,979650,10957596,9.82
9839142,9974473,5063,1772050,11746523,17.77
9839143,9985483,4706,1647100,11632583,16.49
9839144,9962787,6802,2380700,12343487,23.90
9839145,9973464,4453,1558550,11532014,15.63
9839146,9740334,2808,982800,10723134,10.09
9839147,9980068,4800,1680000,11660068,16.83
9839148,9989334,4298,1504300,11493634,15.06
9839149,9987035,2311,808850,10795885,8.10
9839150,9974446,6805,2381750,12356196,23.88
9839151,9989311,1601,560350,10549661,5.61
9839152,9974480,1089,381150,10355630,3.82
9839153,9975601,3421,1197350,11172951,12.00
9839154,9931578,3491,1221850,11153428,12.30
9839155,9971744,6166,2158100,12129844,21.64
9839156,9960245,6361,2226350,12186595,22.35
9839157,9953791,1645,575750,10529541,5.78
9839158,9978302,2568,898800,10877102,9.01
9839159,9972903,4210,1473500,11446403,14.78
9839160,9981654,3164,1107400,11089054,11.09
9839161,9982066,6721,2352350,12334416,23.57
9839162,9976905,2901,1015350,10992255,10.18
9839163,1260723,610,213500,1474223,16.93
9839164,9627184,6334,2216900,11844084,23.03
9839165,9966053,4896,1713600,11679653,17.19
9839166,9978070,3956,1384600,11362670,13.88
9839167,9862764,5197,1818950,11681714,18.44
9839168,7480971,127,44450,7525421,0.59
9839169,7636038,2305,806750,8442788,10.57
9839170,9932370,5569,1949150,11881520,19.62
9839171,9941172,4181,1463350,11404522,14.72
9839172,9940732,5045,1765750,11706482,17.76
9839173,9926337,3893,1362550,11288887,13.73
9839175,9913406,6235,2182250,12095656,22.01
9839176,9936845,5909,2068150,12004995,20.81
9839177,9937750,3757,1314950,11252700,13.23
9839178,9940083,4971,1739850,11679933,17.50
9839179,4996191,1563,547050,5543241,10.95
9839180,9969221,2725,953750,10922971,9.57
9839181,9960623,3442,1204700,11165323,12.09
9839182,9980553,2541,889350,10869903,8.91
9839183,9983925,3061,1071350,11055275,10.73
9839184,9988120,3002,1050700,11038820,10.52
9839185,9984837,3944,1380400,11365237,13.82
9839186,9976356,1773,620550,10596906,6.22
9839187,9993932,2065,722750,10716682,7.23
9839188,1984972,713,249550,2234522,12.57
9839189,9965123,4707,1647450,11612573,16.53
9839190,9970104,4918,1721300,11691404,17.26
9839192,9932421,2390,836500,10768921,8.42
9839193,9981275,4589,1606150,11587425,16.09
9839194,9994765,1566,548100,10542865,5.48
9839195,9981261,7507,2627450,12608711,26.32
9839196,9980940,2191,766850,10747790,7.68
9839197,9971118,5592,1957200,11928318,19.63
9839198,9977973,5526,1934100,11912073,19.38
9839199,8102523,3652,1278200,9380723,15.78
9839200,9975377,2014,704900,10680277,7.07
9839203,6421197,2695,943250,7364447,14.69
9839204,9984798,3414,1194900,11179698,11.97
9839205,9987655,1353,473550,10461205,4.74
9839206,1249893,431,150850,1400743,12.07
9839207,9963531,3567,1248450,11211981,12.53
9839208,9992335,4646,1626100,11618435,16.27
9839209,1689232,558,195300,1884532,11.56
9839210,9980160,3538,1238300,11218460,12.41
9839211,9970169,3757,1314950,11285119,13.19
9839212,9962455,5920,2072000,12034455,20.80
9839213,9990039,4977,1741950,11731989,17.44
9839214,9990153,2787,975450,10965603,9.76
9839215,9983315,2890,1011500,10994815,10.13
9839216,9988210,1518,531300,10519510,5.32
9839217,9967235,572,200200,10167435,2.01
9839218,9970917,3234,1131900,11102817,11.35
9839219,9988335,1845,645750,10634085,6.47
9839220,1885807,399,139650,2025457,7.41
9839221,2807470,2333,816550,3624020,29.08
9839222,245587,97,33950,279537,13.82
9839224,9721672,4179,1462650,11184322,15.05
9839225,9969141,5133,1796550,11765691,18.02
9839226,9978461,2006,702100,10680561,7.04
9839227,9988269,1858,650300,10638569,6.51
9839228,9992803,3793,1327550,11320353,13.29
9839229,9999152,2690,941500,10940652,9.42
9839230,9990319,2807,982450,10972769,9.83
9839231,1209617,286,100100,1309717,8.28
9839232,9983421,1034,361900,10345321,3.63
9839233,9976368,815,285250,10261618,2.86
9839234,9983633,1557,544950,10528583,5.46
9839235,9981532,2438,853300,10834832,8.55
9839236,9994963,2765,967750,10962713,9.68
9839237,9972447,760,266000,10238447,2.67
9839238,9999295,3353,1173550,11172845,11.74
9839240,9974545,5729,2005150,11979695,20.10
9839241,9980116,4050,1417500,11397616,14.20
9839242,9992854,4409,1543150,11536004,15.44
9839243,9993538,4532,1586200,11579738,15.87
9839244,9983393,4619,1616650,11600043,16.19
9839245,9973764,4433,1551550,11525314,15.56
9839246,9986435,6249,2187150,12173585,21.90
9839247,9988918,3114,1089900,11078818,10.91
9839248,9979163,5049,1767150,11746313,17.71
9839249,9975905,4685,1639750,11615655,16.44
9839250,9968215,4342,1519700,11487915,15.25
9839251,9978043,3631,1270850,11248893,12.74
9839252,9975032,3515,1230250,11205282,12.33
9839253,9964363,4115,1440250,11404613,14.45
9839254,9970682,4024,1408400,11379082,14.13
9839255,9959839,2426,849100,10808939,8.53
9839256,9967113,4181,1463350,11430463,14.68
9839257,9980489,4011,1403850,11384339,14.07
9839258,9980886,5045,1765750,11746636,17.69
9839259,9994278,5370,1879500,11873778,18.81
9839260,6999434,498,174300,7173734,2.49
9839261,9985301,5024,1758400,11743701,17.61
9839262,9992716,5582,1953700,11946416,19.55
9839263,9967624,2770,969500,10937124,9.73
9839264,9963730,1969,689150,10652880,6.92
9839265,9210888,3354,1173900,10384788,12.74
9839266,9967617,3763,1317050,11284667,13.21
9839268,8787884,2116,740600,9528484,8.43
9839269,9983477,2607,912450,10895927,9.14
9839270,9994620,3096,1083600,11078220,10.84
9839271,2732501,568,198800,2931301,7.28
9839272,9978708,3912,1369200,11347908,13.72
9839273,9973787,5144,1800400,11774187,18.05
9839274,9980259,1251,437850,10418109,4.39
9839275,2122483,998,349300,2471783,16.46
9839276,9973093,3699,1294650,11267743,12.98
9839277,9989260,5739,2008650,11997910,20.11
9839278,9837375,1520,532000,10369375,5.41
9839279,8856914,3937,1377950,10234864,15.56
9839280,9979626,5069,1774150,11753776,17.78
9839281,4385502,956,334600,4720102,7.63
9839283,1223254,622,217700,1440954,17.80
9839284,9972603,3009,1053150,11025753,10.56
9839285,9982505,4972,1740200,11722705,17.43
9839287,9996131,3188,1115800,11111931,11.16
9839288,9998778,4650,1627500,11626278,16.28
9839289,1129222,740,259000,1388222,22.94
9839290,9979519,5184,1814400,11793919,18.18
9839291,9941972,4229,1480150,11422122,14.89
9839293,7256983,3355,1174250,8431233,16.18
9839294,5735770,1599,559650,6295420,9.76
9839295,9964379,4740,1659000,11623379,16.65
9839296,9967346,4408,1542800,11510146,15.48
9839297,9969685,4037,1412950,11382635,14.17
9839298,7872713,5358,1875300,9748013,23.82
9839299,9994559,4570,1599500,11594059,16.00
9839300,9986837,2312,809200,10796037,8.10
9839301,9979426,2898,1014300,10993726,10.16
9839302,9993152,4561,1596350,11589502,15.97
9839303,9977697,2097,733950,10711647,7.36
9839304,9961598,3714,1299900,11261498,13.05
9839305,9978092,5885,2059750,12037842,20.64
9839306,377349,93,32550,409899,8.63
9839307,9067358,4047,1416450,10483808,15.62
9839308,9966169,3118,1091300,11057469,10.95
9839309,9963476,4791,1676850,11640326,16.83
9839310,9944711,1949,682150,10626861,6.86
9839312,9939061,3683,1289050,11228111,12.97
9839313,9922782,3783,1324050,11246832,13.34
9839314,7731223,2237,782950,8514173,10.13
9839315,8921665,3640,1274000,10195665,14.28
9839316,9938991,3612,1264200,11203191,12.72
9839317,9935462,4190,1466500,11401962,14.76
9839318,9944306,5654,1978900,11923206,19.90
9839319,9938767,4130,1445500,11384267,14.54
9839320,9938214,3738,1308300,11246514,13.16
9839321,9954065,3908,1367800,11321865,13.74
9839322,9963418,3793,1327550,11290968,13.32
9839323,9962343,3955,1384250,11346593,13.89
9839324,6856919,559,195650,7052569,2.85
9839325,3306616,861,301350,3607966,9.11
9839326,9940773,2042,714700,10655473,7.19
9839327,9952914,4160,1456000,11408914,14.63
9839328,9351470,4405,1541750,10893220,16.49
9839329,9977841,1812,634200,10612041,6.36
9839330,9982079,1548,541800,10523879,5.43
9839331,9948916,5257,1839950,11788866,18.49
9839332,9985487,1582,553700,10539187,5.55
9839333,9983892,5023,1758050,11741942,17.61
9839334,7334087,1826,639100,7973187,8.71
9839335,9964725,3679,1287650,11252375,12.92
9839336,9964610,4861,1701350,11665960,17.07
9839337,9981618,1439,503650,10485268,5.05
9839338,9992807,4642,1624700,11617507,16.26
9839340,4157632,2126,744100,4901732,17.90
9839342,9970696,5887,2060450,12031146,20.67
9839343,701051,668,233800,934851,33.35
9839344,9983053,2862,1001700,10984753,10.03
9839345,9957363,3686,1290100,11247463,12.96
9839346,2372869,759,265650,2638519,11.20
9839347,9953663,2884,1009400,10963063,10.14
9839348,9955684,5345,1870750,11826434,18.79
9839349,9955639,2879,1007650,10963289,10.12
9839350,9938836,3121,1092350,11031186,10.99
9839351,9937564,3593,1257550,11195114,12.65
9839352,9949152,545,190750,10139902,1.92
9839353,2978803,1123,393050,3371853,13.19
9839354,2409629,768,268800,2678429,11.16
9839355,9962001,3588,1255800,11217801,12.61
9839356,9955649,4227,1479450,11435099,14.86
9839357,9973295,2854,998900,10972195,10.02
9839358,2224677,1059,370650,2595327,16.66
9839359,9970281,6584,2304400,12274681,23.11
